ID_Ventas;ID_Canal;ID_Provincia;ID_Ciudad;ID_Empresa;ID_Vendedor;ID_Comprador;ID_Titular;ID_Voucher;Fecha_de_Emisión;ID_Origen;ID_Destino;ID_Producto;ID_Tipo_de_Producto;Inicio_Viaje;Fin_Viaje;ID_Forma_de_Pago
5760;12;13;44;1;64;4024;3;379791;27/11/2019;44;1003;400;3;28/11/2019;6/12/2019;1
5761;12;18;39;1;64;4850;3;379803;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5762;12;18;39;1;64;1013;1;379833;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5763;12;18;39;1;64;1012;1;379846;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5764;12;18;39;1;64;4520;3;379863;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5765;12;18;39;1;64;4355;1;379893;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5766;12;18;39;1;64;1529;3;379905;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5767;12;18;39;1;64;5085;3;379922;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5768;12;16;32;1;64;1028;3;379935;27/11/2019;25;1003;401;2;27/11/2019;30/7/2020;1
5769;12;18;39;1;64;209;3;379952;27/11/2019;32;1003;400;3;13/12/2019;17/12/2019;1
5770;12;18;39;1;64;4629;3;380054;27/11/2019;59;1003;400;3;30/11/2019;7/12/2019;1
5771;12;16;32;1;64;276;1;380097;27/11/2019;25;1003;400;3;30/11/2019;8/12/2019;1
5772;12;16;32;1;64;1488;3;380113;27/11/2019;25;1007;200;3;27/11/2019;6/1/2020;1
5773;12;18;39;2;338;1942;3;380143;27/11/2019;59;1003;400;3;4/12/2019;9/12/2019;1
5774;12;16;32;1;64;22;3;380186;27/11/2019;73;1000;202;1;28/11/2019;28/12/2019;1
5775;12;16;32;1;64;326;3;380199;27/11/2019;73;1000;200;3;27/11/2019;12/12/2019;1
5776;12;8;27;1;156;5680;4;380202;27/11/2019;73;1001;400;3;14/12/2019;15/2/2020;1
5777;12;18;39;1;64;3626;1;380262;27/11/2019;59;1003;400;3;18/1/2020;24/1/2020;1
5778;12;13;43;1;64;5094;3;380317;27/11/2019;44;1003;400;3;1/12/2019;23/12/2019;1
5779;12;18;39;2;78;263;4;380364;27/11/2019;18;1003;400;3;8/12/2019;16/1/2020;1
5780;12;13;43;2;26;1876;3;380381;27/11/2019;44;1003;400;3;12/12/2019;23/12/2019;1
5781;12;13;43;2;26;4635;4;380394;27/11/2019;44;1003;400;3;16/12/2019;23/12/2019;1
5782;12;4;7;2;105;1258;2;380423;28/11/2019;30;1003;400;3;30/11/2019;1/1/2020;1
5783;12;4;7;2;101;1414;4;380436;28/11/2019;14;1000;102;3;6/12/2019;14/12/2019;12
5784;12;18;39;1;64;5446;1;380479;28/11/2019;59;1003;400;3;12/12/2019;22/12/2019;1
5785;12;18;39;1;64;503;3;380483;28/11/2019;59;1003;400;3;29/11/2019;10/12/2019;1
5786;12;16;32;1;64;4564;3;380555;28/11/2019;50;1000;200;3;28/11/2019;2/12/2019;1
5787;12;18;39;1;64;1489;3;380614;28/11/2019;2;1003;400;3;6/12/2019;13/12/2019;1
5788;12;18;39;1;64;1140;3;380627;28/11/2019;2;1003;400;3;6/12/2019;13/12/2019;1
5789;12;13;43;1;64;756;3;380687;28/11/2019;44;1003;402;1;29/11/2019;28/1/2020;1
5790;12;18;39;1;64;5301;2;380691;28/11/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5791;12;16;32;1;64;3624;3;380776;29/11/2019;73;1000;202;1;23/11/2019;22/1/2020;1
5792;12;16;32;1;64;4073;3;380835;29/11/2019;73;1000;202;1;30/11/2019;30/12/2019;1
5793;12;16;32;1;64;5119;3;380848;29/11/2019;73;1000;202;1;30/11/2019;30/12/2019;1
5794;12;16;32;1;64;3636;3;380865;29/11/2019;50;1000;200;3;2/12/2019;7/12/2019;1
5795;12;18;39;1;64;5328;3;380954;29/11/2019;59;1003;400;3;27/12/2019;31/12/2019;1
5796;12;16;32;1;64;2952;4;380984;29/11/2019;73;1000;202;1;30/11/2019;30/12/2019;1
5797;12;18;39;1;64;3940;3;380997;29/11/2019;59;1003;400;3;27/12/2019;31/12/2019;1
5798;12;18;39;2;314;784;1;381129;29/11/2019;59;1000;200;3;30/11/2019;8/12/2019;1
5799;12;18;39;2;338;5757;3;381205;30/11/2019;59;1003;400;3;20/12/2019;24/12/2019;1
5800;12;16;32;1;64;3309;3;381307;1/12/2019;73;1001;400;3;1/12/2019;15/12/2019;1
5801;12;16;32;1;64;18;3;381311;1/12/2019;73;1000;202;1;2/12/2019;1/1/2020;1
5802;12;16;32;1;64;4229;3;381324;2/12/2019;73;1000;202;1;3/12/2019;2/1/2020;1
5803;12;16;32;1;64;3979;4;381337;2/12/2019;73;1001;400;3;1/12/2019;10/12/2019;1
5804;12;8;27;1;156;724;3;381371;2/12/2019;73;1000;200;3;4/12/2019;4/1/2020;1
5805;12;18;39;1;64;3827;4;381384;2/12/2019;59;1003;400;3;21/12/2019;3/1/2020;1
5806;12;18;39;1;64;5442;4;381443;2/12/2019;59;1003;400;3;22/12/2019;4/1/2020;1
5807;12;18;39;1;64;5654;3;381469;2/12/2019;59;1003;400;3;11/1/2020;18/1/2020;1
5808;12;18;39;2;166;4126;3;381473;2/12/2019;2;1003;400;3;17/1/2020;21/1/2020;1
5809;12;18;39;1;64;5466;3;381545;2/12/2019;59;1003;400;3;13/1/2020;21/1/2020;1
5810;12;18;39;1;64;5435;1;381617;2/12/2019;59;1001;400;3;5/12/2019;16/12/2019;1
5811;12;19;40;1;64;5490;3;381621;2/12/2019;24;1003;400;3;3/12/2019;10/12/2019;1
5812;12;18;39;1;64;3619;1;381634;2/12/2019;59;1003;400;3;24/12/2019;4/1/2020;1
5813;12;16;32;1;64;5630;3;381664;2/12/2019;73;1000;200;3;3/12/2019;1/3/2020;1
5814;12;18;39;1;64;2976;3;381677;2/12/2019;59;1003;400;3;3/12/2019;12/12/2019;1
5815;12;16;32;1;64;53;3;381706;2/12/2019;73;1000;202;1;3/12/2019;1/2/2020;1
5816;12;18;39;1;64;1871;1;381723;3/12/2019;2;1003;400;3;6/12/2019;13/12/2019;1
5817;12;18;39;1;64;3610;4;381736;3/12/2019;2;1003;400;3;6/12/2019;13/12/2019;1
5818;13;4;13;1;64;4295;4;381749;3/12/2019;14;1001;102;3;17/4/2020;3/5/2020;1
5819;12;18;39;2;166;3189;3;381812;3/12/2019;2;1003;400;3;11/12/2019;15/12/2019;1
5820;12;18;39;1;64;3603;3;381825;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5821;12;18;39;1;64;2634;3;381838;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5822;12;18;39;1;64;2546;3;381868;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5823;12;18;39;1;64;271;4;381898;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5824;12;18;39;1;64;4075;1;381901;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5825;12;18;39;2;70;2038;3;381931;3/12/2019;59;1003;400;3;4/12/2019;8/12/2019;1
5826;12;18;39;2;70;2032;3;381957;3/12/2019;59;1003;400;3;4/12/2019;8/12/2019;1
5827;12;18;39;1;64;2258;4;381974;3/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5828;12;19;40;1;64;3549;3;381991;3/12/2019;36;1003;400;3;4/12/2019;10/12/2019;1
5829;12;16;32;1;64;77;4;382051;3/12/2019;73;1001;400;3;5/12/2019;4/1/2020;1
5830;12;19;41;1;64;3587;4;382119;4/12/2019;62;1001;400;3;11/2/2020;26/2/2020;1
5831;12;4;7;2;114;5210;3;382123;4/12/2019;30;1000;102;3;27/12/2019;18/1/2020;12
5832;12;18;39;1;64;2377;1;382272;4/12/2019;59;1003;400;3;8/12/2019;13/12/2019;1
5833;12;13;43;1;64;419;1;382403;4/12/2019;44;1003;400;3;31/12/2019;1/2/2020;1
5834;12;13;43;1;64;4698;1;382433;4/12/2019;44;1003;400;3;31/12/2019;1/2/2020;1
5835;12;13;43;1;64;221;1;382446;4/12/2019;44;1003;400;3;31/12/2019;1/2/2020;1
5836;12;13;43;1;64;1025;3;382459;4/12/2019;44;1003;400;3;31/12/2019;1/2/2020;1
5837;12;13;43;1;64;2677;1;382493;4/12/2019;44;1003;400;3;13/12/2019;8/2/2020;1
5838;12;13;43;1;64;864;3;382522;4/12/2019;44;1003;400;3;13/12/2019;9/1/2020;1
5839;12;13;43;1;64;2597;3;382548;5/12/2019;44;1003;400;3;13/12/2019;9/1/2020;1
5840;12;13;43;1;64;676;2;382578;5/12/2019;44;1003;400;3;9/2/2020;29/2/2020;1
5841;12;13;43;1;64;732;3;382582;5/12/2019;44;1003;301;3;15/1/2020;15/6/2020;1
5842;12;18;39;1;64;1237;3;382611;5/12/2019;59;1001;400;3;14/12/2019;28/12/2019;1
5843;12;19;40;1;64;5548;3;382786;5/12/2019;36;1003;400;3;9/12/2019;13/12/2019;1
5844;12;19;40;1;64;3167;3;382799;5/12/2019;36;1003;400;3;9/12/2019;13/12/2019;1
5845;12;18;39;1;64;1834;4;382828;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5846;12;18;39;1;64;2633;3;382832;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5847;12;18;39;1;64;2679;4;382875;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5848;12;16;32;1;64;61;3;382892;5/12/2019;73;1003;400;3;6/12/2019;11/2/2020;1
5849;12;18;39;1;64;3333;4;382904;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5850;12;18;39;1;64;5716;3;382994;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5851;12;18;39;1;64;877;3;383007;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5852;12;18;39;1;64;1723;3;383011;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5853;12;18;39;1;64;1864;3;383024;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5854;12;18;39;1;64;5593;3;383041;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5855;12;18;39;1;64;2806;3;383067;5/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5856;12;18;39;1;64;394;1;383071;6/12/2019;2;1003;400;3;3/1/2020;7/1/2020;1
5857;12;18;39;1;64;3629;1;383109;6/12/2019;59;1003;400;3;6/1/2020;11/1/2020;1
5858;12;13;43;2;152;11;3;383143;6/12/2019;44;1003;400;3;7/12/2019;13/12/2019;1
5859;12;13;43;2;152;562;3;383156;6/12/2019;44;1003;400;3;8/12/2019;13/12/2019;1
5860;12;13;43;1;64;5639;1;383186;6/12/2019;14;1000;200;3;7/12/2019;14/12/2019;1
5861;12;13;43;2;152;1048;3;383199;6/12/2019;44;1003;400;3;9/12/2019;14/12/2019;1
5862;12;13;43;2;152;475;3;383202;6/12/2019;44;1003;400;3;9/12/2019;13/12/2019;1
5863;12;13;43;2;152;4122;3;383232;6/12/2019;44;1003;400;3;9/12/2019;13/12/2019;1
5864;12;19;41;1;64;4750;1;383262;6/12/2019;62;1003;400;3;8/12/2019;7/1/2020;1
5865;12;18;39;1;64;471;4;383288;6/12/2019;59;1003;400;3;24/12/2019;5/1/2020;1
5866;12;18;39;1;64;1121;1;383292;6/12/2019;59;1003;400;3;5/1/2020;9/1/2020;1
5867;13;4;13;1;64;2239;4;383304;6/12/2019;14;1000;200;3;8/12/2019;12/12/2019;12
5868;12;18;39;1;64;1789;4;383317;6/12/2019;59;1003;400;3;14/12/2019;2/1/2020;1
5869;13;8;27;1;156;111;2;383321;6/12/2019;53;1000;201;2;6/12/2019;2/6/2020;1
5870;12;16;32;1;64;4416;3;383351;6/12/2019;73;1000;202;1;7/12/2019;6/1/2020;1
5871;12;16;32;1;64;2430;3;383394;6/12/2019;50;1000;200;3;7/12/2019;3/1/2020;1
5872;12;16;32;1;64;1593;3;383406;6/12/2019;73;1000;200;3;9/12/2019;21/12/2019;1
5873;12;16;32;1;64;5284;3;383419;6/12/2019;73;1000;200;3;11/12/2019;27/12/2019;1
5874;12;16;32;1;64;3281;3;383423;6/12/2019;73;1001;400;3;12/12/2019;14/12/2019;1
5875;12;16;32;1;64;3336;3;383453;7/12/2019;73;1007;200;3;8/12/2019;22/1/2020;1
5876;12;16;32;1;64;1363;3;383483;7/12/2019;73;1000;202;1;8/12/2019;6/2/2020;1
5877;12;16;32;1;64;32;3;383512;7/12/2019;73;1000;202;1;8/12/2019;7/1/2020;1
5878;12;16;32;1;64;3383;3;383568;8/12/2019;73;1000;202;1;9/12/2019;8/3/2020;1
5879;12;4;9;1;64;5518;1;383601;9/12/2019;16;1000;200;3;9/12/2019;30/12/2019;14
5880;12;15;36;1;64;5639;1;383627;9/12/2019;14;1000;200;3;8/12/2019;14/12/2019;1
5881;12;18;39;1;64;1956;4;383644;9/12/2019;2;1003;400;3;27/12/2019;31/12/2019;1
5882;12;18;39;1;64;1952;1;383657;9/12/2019;2;1003;400;3;27/12/2019;31/12/2019;1
5883;12;19;40;1;64;344;3;383674;9/12/2019;62;1003;400;3;20/1/2020;18/1/2021;1
5884;12;18;39;1;64;2570;3;383746;9/12/2019;2;1003;400;3;22/12/2019;29/12/2019;1
5885;13;4;13;1;156;4017;3;383789;9/12/2019;14;1001;400;3;21/12/2019;11/1/2020;10
5886;12;4;7;2;318;280;1;383793;9/12/2019;14;1000;200;3;4/1/2020;22/1/2020;14
5887;12;4;7;2;58;2919;1;383835;9/12/2019;16;1000;200;3;14/12/2019;21/12/2019;12
5888;12;18;39;1;64;1036;1;383878;9/12/2019;59;1003;400;3;18/12/2019;2/1/2020;1
5889;12;16;32;1;64;964;3;383882;9/12/2019;50;1001;400;3;9/12/2019;19/12/2019;1
5890;12;16;32;1;64;765;4;383924;9/12/2019;73;1000;200;3;9/12/2019;15/2/2020;1
5891;12;4;9;1;64;3710;3;383941;10/12/2019;26;1000;200;3;18/1/2020;29/1/2020;13
5892;12;4;7;2;110;3683;3;383967;10/12/2019;14;1002;102;3;29/12/2019;13/1/2020;14
5893;12;4;7;2;277;5666;3;384061;10/12/2019;14;1000;102;3;19/12/2019;30/12/2019;14
5894;12;18;39;1;64;2785;3;384159;10/12/2019;2;1003;400;3;17/12/2019;22/12/2019;1
5895;12;16;32;1;64;48;3;384193;10/12/2019;73;1000;200;3;10/12/2019;15/12/2019;1
5896;12;16;32;1;64;1401;4;384248;10/12/2019;73;1000;200;3;13/12/2019;31/1/2020;1
5897;12;18;39;1;64;5326;1;384252;10/12/2019;59;1003;400;3;15/12/2019;22/12/2019;1
5898;12;13;43;2;152;4317;3;384278;10/12/2019;44;1003;400;3;12/12/2019;18/12/2019;1
5899;12;18;39;1;64;633;4;384337;11/12/2019;59;1003;400;3;17/1/2020;22/1/2020;1
5900;12;18;39;1;64;5607;4;384384;11/12/2019;59;1003;400;3;31/1/2020;3/2/2020;1
5901;12;18;39;1;64;5367;3;384413;11/12/2019;59;1003;400;3;13/12/2019;17/12/2019;1
5902;12;13;43;1;64;1440;1;384439;11/12/2019;44;1003;400;3;31/12/2019;9/2/2020;1
5903;12;4;7;2;20;567;1;384515;12/12/2019;14;1000;102;3;13/12/2019;20/12/2019;14
5904;12;13;44;1;64;3427;2;384532;12/12/2019;7;1004;200;3;13/12/2019;15/12/2019;1
5905;12;18;39;1;64;5451;4;384562;12/12/2019;59;1003;400;3;18/12/2019;27/12/2019;1
5906;12;13;44;1;64;212;4;384604;12/12/2019;7;1004;200;3;13/12/2019;15/12/2019;1
5907;12;18;39;1;64;1454;1;384621;12/12/2019;59;1003;400;3;23/12/2019;25/12/2019;1
5908;12;18;39;1;64;2995;3;384664;12/12/2019;39;1003;400;3;7/1/2020;14/1/2020;1
5909;12;18;39;1;64;103;3;384681;12/12/2019;39;1003;400;3;7/1/2020;14/1/2020;1
5910;12;18;39;1;64;2708;1;384694;12/12/2019;59;1001;400;3;21/12/2019;4/1/2020;1
5911;13;8;27;1;156;557;3;384706;12/12/2019;73;1003;400;3;16/12/2019;22/1/2020;1
5912;12;13;43;2;307;4354;3;384736;12/12/2019;44;1003;400;3;15/12/2019;21/12/2019;1
5913;12;16;32;1;64;4105;3;384753;12/12/2019;73;1004;200;3;16/12/2019;4/1/2020;1
5914;12;16;32;1;64;1;3;384812;12/12/2019;73;1000;202;1;13/12/2019;12/1/2020;1
5915;12;16;32;1;64;176;1;384825;12/12/2019;73;1000;202;1;13/12/2019;12/1/2020;1
5916;12;16;32;1;64;3096;4;384838;12/12/2019;73;1000;200;3;12/12/2019;27/1/2020;1
5917;12;18;39;1;64;3633;1;384842;12/12/2019;18;1003;400;3;17/12/2019;20/12/2019;1
5918;12;13;43;2;152;5634;3;384901;13/12/2019;44;1003;400;3;5/3/2020;11/3/2020;1
5919;12;13;43;2;152;1741;3;384914;13/12/2019;44;1003;400;3;5/3/2020;11/3/2020;1
5920;12;13;43;2;152;442;3;384944;13/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5921;12;13;43;2;152;959;3;384987;13/12/2019;44;1003;400;3;5/3/2020;11/3/2020;1
5922;12;13;43;2;152;310;3;384991;13/12/2019;44;1003;400;3;5/3/2020;11/3/2020;1
5923;12;13;43;2;152;1553;1;385004;13/12/2019;44;1004;200;3;5/3/2020;11/3/2020;1
5924;12;13;43;2;152;1720;1;385021;13/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5925;12;18;39;1;64;2422;2;385047;13/12/2019;59;1003;400;3;31/1/2020;9/2/2020;1
5926;12;13;43;2;152;2046;3;385064;13/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5927;12;18;39;1;64;5774;1;385081;13/12/2019;59;1003;400;3;3/1/2020;7/1/2020;1
5928;12;4;7;4;178;2927;1;385106;13/12/2019;26;1000;102;3;18/1/2020;2/2/2020;12
5929;13;4;13;1;64;1370;3;385123;13/12/2019;14;1001;102;3;17/12/2019;7/1/2020;11
5930;12;18;39;1;64;2680;3;385149;13/12/2019;39;1003;400;3;11/2/2020;14/2/2020;1
5931;12;13;43;2;152;1447;1;385208;13/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5932;12;13;43;2;152;563;3;385212;13/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5933;12;13;43;2;152;2433;3;385242;13/12/2019;44;1003;400;3;4/3/2020;5/3/2020;1
5934;12;19;41;2;182;5294;1;385268;13/12/2019;62;1000;200;3;24/12/2019;2/1/2020;1
5935;12;13;43;2;152;3448;1;385285;13/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5936;12;13;43;2;152;1649;3;385331;13/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5937;12;13;43;2;152;175;3;385357;13/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5938;12;13;43;2;152;4388;3;385387;13/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5939;12;18;39;1;64;949;4;385493;13/12/2019;59;1003;400;3;24/12/2019;1/1/2020;1
5940;12;18;39;1;64;2632;1;385505;13/12/2019;59;1003;400;3;15/12/2019;22/12/2019;1
5941;12;16;32;1;64;4910;1;385522;14/12/2019;45;1000;200;3;13/12/2019;3/1/2020;1
5942;12;18;39;1;64;258;3;385552;14/12/2019;59;1001;400;3;21/12/2019;5/1/2020;1
5943;12;16;32;1;64;6;1;385607;14/12/2019;73;1000;202;1;15/12/2019;14/1/2020;1
5944;12;16;32;1;64;359;3;385641;15/12/2019;73;1000;202;1;16/12/2019;15/1/2020;1
5945;12;16;32;1;64;360;4;385667;15/12/2019;73;1000;202;1;16/12/2019;15/1/2020;1
5946;12;13;43;1;64;4485;3;385684;15/12/2019;44;1003;301;3;1/2/2020;30/11/2020;1
5947;13;4;13;1;156;5215;4;385713;16/12/2019;14;1002;102;3;17/1/2020;28/1/2020;13
5948;12;13;43;2;152;4450;1;385739;16/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5949;12;13;43;2;152;4046;3;385743;16/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5950;12;18;39;1;64;5038;4;385858;16/12/2019;59;1003;400;3;19/12/2019;28/12/2019;1
5951;12;13;43;2;152;1528;3;385888;16/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5952;12;13;43;2;152;2654;3;385904;16/12/2019;44;1003;400;3;4/3/2020;13/3/2020;1
5953;12;18;39;1;64;3446;3;385934;16/12/2019;59;1000;200;3;24/12/2019;11/1/2020;1
5954;12;13;43;2;152;2576;3;385947;16/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5955;12;18;39;1;64;1168;4;385964;16/12/2019;59;1000;200;3;24/12/2019;11/1/2020;1
5956;12;18;39;1;64;2992;3;385994;16/12/2019;59;1003;400;3;5/2/2020;17/2/2020;1
5957;12;13;43;2;152;2735;3;386041;16/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5958;12;13;43;2;152;4047;3;386097;16/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5959;12;13;43;2;152;4161;1;386109;16/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5960;12;13;43;2;152;5422;3;386143;16/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5961;12;13;43;2;152;3930;1;386156;16/12/2019;44;1003;400;3;4/3/2020;12/3/2020;1
5962;12;13;43;2;152;4853;3;386202;16/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5963;12;13;43;2;152;3719;3;386232;16/12/2019;44;1003;400;3;5/3/2020;12/3/2020;1
5964;12;18;39;1;64;4801;3;386258;16/12/2019;39;1003;400;3;27/1/2020;4/2/2020;1
5965;12;19;41;2;9;120;3;386275;16/12/2019;62;1000;200;3;17/12/2019;26/2/2020;1
5966;12;18;39;1;64;4249;3;386304;17/12/2019;59;1003;400;3;20/12/2019;6/1/2020;1
5967;12;18;39;1;64;2814;3;386453;17/12/2019;59;1003;400;3;7/1/2020;10/1/2020;1
5968;12;18;39;1;64;5350;3;386525;17/12/2019;2;1003;400;3;22/12/2019;30/12/2019;1
5969;12;18;39;1;64;3443;4;386555;17/12/2019;59;1003;400;3;20/12/2019;30/12/2019;1
5970;12;18;39;1;64;3643;2;386572;17/12/2019;59;1003;400;3;16/1/2020;24/1/2020;1
5971;12;16;32;1;64;4985;3;386598;17/12/2019;73;1003;400;3;17/12/2019;22/12/2019;1
5972;12;16;32;1;64;45;3;386601;17/12/2019;73;1000;202;1;18/12/2019;17/1/2020;1
5973;12;18;39;1;64;4522;1;386627;17/12/2019;59;1003;400;3;20/12/2019;24/12/2019;1
5974;12;18;39;1;64;4563;2;386716;17/12/2019;59;1003;400;3;8/2/2020;12/2/2020;1
5975;12;16;32;1;64;3047;4;386733;17/12/2019;73;1003;402;1;17/12/2019;17/12/2020;1
5976;12;16;32;1;64;52;3;386746;18/12/2019;73;1003;402;1;19/12/2019;18/1/2020;1
5977;12;16;32;1;64;43;3;386759;18/12/2019;73;1002;200;3;17/12/2019;23/12/2019;1
5978;13;4;13;1;156;1300;3;386763;18/12/2019;14;1001;102;3;20/12/2019;5/1/2020;11
5979;12;16;32;1;64;2412;3;386789;18/12/2019;73;1000;202;1;19/12/2019;18/1/2020;1
5980;12;19;41;1;64;4136;1;386835;18/12/2019;62;1004;200;3;20/12/2019;23/12/2019;1
5981;12;16;32;1;64;139;4;386865;18/12/2019;73;1000;200;3;18/12/2019;10/1/2020;1
5982;12;18;39;1;64;3908;1;386878;18/12/2019;59;1001;400;3;21/12/2019;7/1/2020;1
5983;12;18;39;1;64;5040;4;386882;18/12/2019;59;1003;400;3;6/1/2020;16/1/2020;1
5984;12;18;39;1;64;5122;4;386907;18/12/2019;59;1003;400;3;8/1/2020;27/1/2020;1
5985;12;16;32;1;64;3259;4;386911;18/12/2019;73;1000;200;3;22/12/2019;8/3/2020;1
5986;12;16;32;1;64;365;4;386924;18/12/2019;73;1000;200;3;18/12/2019;5/1/2020;1
5987;12;16;32;1;64;5386;3;386954;18/12/2019;73;1001;400;3;19/5/2020;20/6/2020;1
5988;12;16;32;1;64;3182;3;386967;18/12/2019;73;1001;400;3;30/12/2019;2/2/2020;1
5989;12;16;32;1;64;1587;4;386984;18/12/2019;25;1000;200;3;19/12/2019;12/1/2020;1
5990;12;16;32;1;64;25;4;386997;18/12/2019;73;1001;400;3;18/12/2019;19/1/2020;1
5991;12;18;39;1;64;426;2;387061;18/12/2019;59;1003;400;3;25/12/2019;1/1/2020;1
5992;12;18;39;1;64;1006;2;387074;18/12/2019;59;1003;400;3;23/12/2019;3/1/2020;1
5993;12;16;32;1;64;2969;1;387116;19/12/2019;73;1000;202;1;20/12/2019;19/1/2020;1
5994;12;16;32;1;64;3819;1;387129;19/12/2019;73;1000;200;3;19/12/2019;23/12/2019;1
5995;12;19;40;1;64;5338;1;387133;19/12/2019;62;1003;400;3;20/12/2019;5/1/2020;1
5996;12;18;39;1;64;5445;4;387176;19/12/2019;59;1003;400;3;25/12/2019;31/12/2019;1
5997;13;4;13;1;219;4029;1;387189;19/12/2019;14;1000;200;3;22/12/2019;3/1/2020;13
5998;12;16;32;1;64;1400;3;387193;19/12/2019;73;1000;200;3;23/12/2019;23/1/2020;1
5999;12;16;32;1;64;3;4;387218;19/12/2019;73;1000;202;1;20/12/2019;19/1/2020;1
6000;12;16;32;1;64;2660;1;387282;19/12/2019;73;1004;200;3;19/12/2019;26/12/2019;1
6001;12;16;32;1;64;5130;4;387295;19/12/2019;50;1003;400;3;20/12/2019;27/12/2019;1
6002;12;18;39;1;64;4114;3;387307;19/12/2019;18;1003;400;3;20/12/2019;6/1/2020;1
6003;12;16;32;1;64;2662;4;387311;19/12/2019;73;1003;400;3;25/12/2019;29/1/2020;1
6004;12;18;39;1;64;4250;3;387384;19/12/2019;59;1003;402;1;20/12/2019;19/1/2020;1
6005;12;16;32;1;64;3339;3;387439;19/12/2019;73;1000;202;1;20/12/2019;19/1/2020;1
6006;12;16;32;1;64;4691;3;387443;19/12/2019;73;1000;202;1;20/12/2019;19/1/2020;1
6007;12;18;39;1;64;4780;1;387528;19/12/2019;59;1003;400;3;12/3/2020;20/3/2020;1
6008;12;18;39;1;64;146;3;387532;19/12/2019;59;1003;400;3;24/12/2019;1/1/2020;1
6009;12;4;7;3;243;2717;3;387621;20/12/2019;14;1004;200;3;23/12/2019;3/1/2020;12
6010;13;4;13;1;156;5760;3;387634;20/12/2019;14;1000;302;3;29/12/2019;7/1/2020;14
6011;12;1;25;1;64;5697;2;387651;20/12/2019;13;1003;400;3;26/12/2019;9/1/2020;1
6012;12;16;32;1;64;4720;3;387706;20/12/2019;25;1000;200;3;20/12/2019;20/2/2020;1
6013;12;1;25;1;64;5143;1;387719;20/12/2019;15;1000;200;3;23/12/2019;30/12/2019;1
6014;12;18;39;1;64;3641;4;387749;20/12/2019;59;1003;400;3;18/1/2020;1/2/2020;1
6015;12;16;32;1;64;47;4;387753;20/12/2019;56;1000;200;3;21/12/2019;29/12/2019;1
6016;13;8;27;1;156;4457;4;387808;20/12/2019;73;1003;402;1;21/12/2019;20/3/2020;1
6017;12;16;32;1;64;4411;4;387855;20/12/2019;73;1000;202;1;21/12/2019;20/1/2020;1
6018;12;16;32;1;64;1601;3;387872;20/12/2019;73;1000;202;1;21/12/2019;19/2/2020;1
6019;12;16;32;1;64;5762;3;387914;20/12/2019;73;1000;202;1;21/12/2019;19/2/2020;1
6020;12;4;7;2;138;1302;1;388017;20/12/2019;63;1000;200;3;29/12/2019;11/1/2020;12
6021;12;18;39;1;64;145;3;388047;20/12/2019;59;1003;400;3;27/12/2019;11/1/2020;1
